"","State","Date.Local","no2","no2_aqi","o3","o3_aqi","so2","co","so2_aqi","co_aqi"
"1190","Ohio","2015-07-24",16.6508563333333,34,0.031014,60.6666666666667,5.21925466666667,0.332787333333333,33.3333333333333,5.33333333333333
"1191","Ohio","2015-07-25",11.4118356666667,27.3333333333333,0.042903,68.6666666666667,3.0103865,0.326061666666667,16.3333333333333,5.66666666666667
"1192","Ohio","2015-07-26",8.093599,20,0.030722,47.3333333333333,0.551237333333333,0.264704333333333,3.66666666666667,3.33333333333333
"1193","Ohio","2015-07-27",10.9740336666667,21.3333333333333,0.026792,40,0.794661666666667,0.3339375,7.66666666666667,6.33333333333333
"1194","Ohio","2015-07-28",11.8636366666667,21,0.029903,53.6666666666667,2.268399,0.324625833333333,11,5
"1195","Ohio","2015-07-29",16.7258456666667,30.6666666666667,0.0380413333333333,73,2.87960466666667,0.284464,25.6666666666667,5
"1196","Ohio","2015-07-30",8.556936,20,0.029986,35.6666666666667,6.27441216666667,0.191336,22.3333333333333,2.33333333333333
"1197","Ohio","2015-07-31",11.2850243333333,21.6666666666667,0.031139,40,9.76490133333333,0.210771166666667,67,2.33333333333333
"1198","Ohio","2015-08-01",7.90579733333333,17.6666666666667,0.029861,34.6666666666667,6.825199,0.193797,48.3333333333333,2
"1199","Ohio","2015-08-02",4.52657033333333,9,0.0406943333333333,48.6666666666667,0.745586166666667,0.195542166666667,2.33333333333333,2.33333333333333
"1200","Ohio","2015-08-03",9.208937,18,0.034463,40,4.62246383333333,0.225417166666667,32,3
"1201","Ohio","2015-08-04",12.6805556666667,24.6666666666667,0.030889,41.3333333333333,5.03518883333333,0.241719166666667,23,3.66666666666667
"1202","Ohio","2015-08-05",8.666063,29.6666666666667,0.0291526666666667,38,1.47114383333333,0.228131,11.6666666666667,3
"1203","Ohio","2015-08-06",8.07910633333333,18.6666666666667,0.019958,28.3333333333333,0.375868333333333,0.221797666666667,4,2.66666666666667
"1204","Ohio","2015-08-07",10.4782606,22.8,0.023767,38.8,0.8952174,0.2383535,4.33333333333333,3
"1205","Ohio","2015-08-08",11.130435,20,0.029042,47,1.34736025,0.306152,9,5
"1206","Ohio","2015-08-09",11.869565,32,0.024667,39,3.334265,0.3303225,26,5
"1207","Ohio","2015-08-10",14,27,0.031375,43,1.5819875,0.2821825,10.5,5
"1208","Ohio","2015-08-11",7.2,10,0.03,34,0.961118,0.197152,10.5,2
"1209","Ohio","2015-08-12",6.73429966666667,22.6666666666667,0.0185003333333333,26.3333333333333,0.668730333333333,0.199147666666667,2.33333333333333,2
"1210","Ohio","2015-08-13",11.5928223333333,22,0.0278886666666667,42.6666666666667,1.0182195,0.260959166666667,4.33333333333333,4
"1211","Ohio","2015-08-14",9.84601466666667,18.3333333333333,0.036111,61,0.535905666666667,0.253343166666667,2,3
"1212","Ohio","2015-08-15",10.2041063333333,30.3333333333333,0.0359303333333333,49.3333333333333,2.67220933333333,0.243113833333333,34.3333333333333,3.66666666666667
"1213","Ohio","2015-08-16",11.5301936666667,34.3333333333333,0.033708,55,2.820566,0.297385,15,5.66666666666667
"1214","Ohio","2015-08-17",14.3532606666667,32,0.0283753333333333,38,3.4001005,0.287404,17.3333333333333,5.33333333333333
"1215","Ohio","2015-08-18",15.1305556666667,26,0.02525,36.6666666666667,0.921978,0.291600833333333,5.33333333333333,4.33333333333333
"1216","Ohio","2015-08-19",12.3852656666667,21.3333333333333,0.0218613333333333,33,0.922650166666667,0.214049833333333,3.33333333333333,3
"1217","Ohio","2015-08-20",6.42813966666667,14.3333333333333,0.0248613333333333,31.3333333333333,1.02042466666667,0.180746833333333,2.66666666666667,2
"1218","Ohio","2015-08-21",12.043478,21.6666666666667,0.0273746666666667,42.3333333333333,1.43864733333333,0.248945,9.66666666666667,4
"1219","Ohio","2015-08-22",11.066425,24.6666666666667,0.0310833333333333,40.3333333333333,4.42357233333333,0.268663333333333,38.3333333333333,3.66666666666667
"1220","Ohio","2015-08-23",8.06884066666667,14.3333333333333,0.0399166666666667,67,1.80626733333333,0.273792,11.3333333333333,3.66666666666667
"1221","Ohio","2015-08-24",5.951691,17.6666666666667,0.024639,30.6666666666667,1.25840583333333,0.177296,14,2
"1222","Ohio","2015-08-25",6.80473833333333,16.3333333333333,0.0240693333333333,31,2.33400583333333,0.177333833333333,33,2
"1223","Ohio","2015-08-26",11.6310383333333,19.3333333333333,0.0156526666666667,20.3333333333333,0.904196833333333,0.227643833333333,4.33333333333333,3
"1224","Ohio","2015-08-27",9.96480333333333,22.3333333333333,0.0211943333333333,34.3333333333333,0.519598,0.235804166666667,1.33333333333333,3
"1225","Ohio","2015-08-28",17.3919083333333,29,0.0240553333333333,39.3333333333333,1.11438933333333,0.344738,5.66666666666667,5.33333333333333
"1226","Ohio","2015-08-29",13.647343,27.3333333333333,0.0333193333333333,60.6666666666667,1.23081866666667,0.338151833333333,8,5.33333333333333
"1227","Ohio","2015-08-30",9.789251,22.3333333333333,0.0265413333333333,41,0.723214166666667,0.3101805,1.33333333333333,5.33333333333333
"1228","Ohio","2015-08-31",15.8146136666667,31.6666666666667,0.027778,44,2.32560866666667,0.293701166666667,14,4.33333333333333
"1229","Ohio","2015-09-01",18.2777776666667,27.6666666666667,0.0283193333333333,50,1.888932,0.320809333333333,16,5
"1230","Ohio","2015-09-02",15.8514493333333,27,0.0335276666666667,48.3333333333333,3.280741,0.2851945,21,4
"1231","Ohio","2015-09-03",15.2282606666667,30.6666666666667,0.033542,49.6666666666667,1.99476666666667,0.293354666666667,14,4
"1232","Ohio","2015-09-04",15.956522,35,0.026167,42,1.45326075,0.30025,7,6
"1233","Ohio","2015-09-05",11.73913,23,0.030542,47,2.27132525,0.3055185,16.5,5
"1234","Ohio","2015-09-06",13.086957,28,0.034625,61,1.3946685,0.3180725,9.5,5
"1235","Ohio","2015-09-07",9.863636,23,0.036833,64,1.5177135,0.253484,8,5
"1236","Ohio","2015-09-08",9.941176,28,0.039833,61,0.7428055,0.204279,6,3
"1237","Ohio","2015-09-09",11.217391,29,0.026125,31,0.604969,0.2480185,10,3
"1238","Ohio","2015-09-10",14.086957,30,0.023292,33,0.16226725,0.243949,0,3
"1239","Ohio","2015-09-11",13.608696,28,0.024958,35,3.45217375,0.2852575,24,6
"1240","Ohio","2015-09-12",2.130435,6,0.023583,25,0.1031055,0.142377,0.5,2
"1241","Ohio","2015-09-13",4.956522,14,0.024792,29,6.60087975,0.121576,24,2
"1242","Ohio","2015-09-14",15.521739,27,0.023083,36,4.429762,0.2244205,26,3
"1243","Ohio","2015-09-15",19.8,46,0.028958,54,2.6231515,0.2472205,10,3
"1244","Ohio","2015-09-16",28.826087,48,0.026375,64,2.487733,0.412127,13,6
"1245","Ohio","2015-09-17",28,45,0.027292,67,4.217857,0.4244275,26.5,7
"1246","Ohio","2015-09-18",22.5046113333333,35.6666666666667,0.0283746666666667,43.6666666666667,1.57455133333333,0.374317833333333,5.66666666666667,5.66666666666667
"1247","Ohio","2015-09-19",5.29529,10,0.0284723333333333,30,0.621532,0.231949666666667,4.66666666666667,4.33333333333333
"1248","Ohio","2015-09-20",4.826691,14.6666666666667,0.023389,28.3333333333333,1.151415,0.1864195,12.3333333333333,2.33333333333333
"1249","Ohio","2015-09-21",11.7958936666667,24.6666666666667,0.0187496666666667,28.6666666666667,0.586175833333333,0.2157365,6,3
"1250","Ohio","2015-09-22",16.1055556666667,22,0.020528,36.3333333333333,1.15308816666667,0.320862166666667,6.66666666666667,5
"1251","Ohio","2015-09-23",20.5189786666667,39,0.0254863333333333,41,1.08282883333333,0.3460505,6.33333333333333,6.33333333333333
"1252","Ohio","2015-09-24",18.4559176666667,34.6666666666667,0.029292,45.3333333333333,0.986128333333333,0.301067666666667,4,5
"1253","Ohio","2015-09-25",16.5277776666667,32.6666666666667,0.0308333333333333,41.3333333333333,1.13559783333333,0.283674333333333,4,4.33333333333333
"1254","Ohio","2015-09-26",5.906401,9.66666666666667,0.0319723333333333,35,0.6295765,0.2122855,2.33333333333333,2.66666666666667
"1255","Ohio","2015-09-27",5.388285,10,0.025097,30,1.55479516666667,0.195412666666667,8.66666666666667,2.66666666666667
"1256","Ohio","2015-09-28",10.9438406666667,24,0.0139166666666667,24.3333333333333,0.8067805,0.282690833333333,2,4.33333333333333
"1257","Ohio","2015-09-29",12.361111,18.3333333333333,0.0138336666666667,24.3333333333333,0.4799,0.282569,2,4.33333333333333
"1258","Ohio","2015-09-30",6.460749,12,0.018042,21.3333333333333,0.693525666666667,0.207670666666667,4,2.66666666666667
"1259","Ohio","2015-10-01",5.11835766666667,12,0.0206773333333333,21.6666666666667,0.203286833333333,0.182256833333333,0.333333333333333,2
"1260","Ohio","2015-10-02",4.05270133333333,8.33333333333333,0.020667,21.3333333333333,0.331930166666667,0.161904833333333,0.333333333333333,2
"1261","Ohio","2015-10-03",5.521739,11,0.010167,18,0.002174,0.195355,0,3
"1262","Ohio","2015-10-04",4.26087,12,0.012625,19,0.0083335,0.146123,0,2
"1263","Ohio","2015-10-05",15.434783,27,0.01,19,0.31366475,0.2995,2,5
"1264","Ohio","2015-10-06",9.15,18,0.0165,22,0.09968925,0.2971955,1,6
"1265","Ohio","2015-10-07",11.434783,34,0.018958,27,5.057143,0.20471,37,2
"1266","Ohio","2015-10-08",18.130435,32,0.022417,31,3.71940975,0.295152,19,5
"1267","Ohio","2015-10-09",6.909091,18,0.020944,26,0.06,0.216053,0,3
"1268","Ohio","2015-10-10",14.826087,28,0.013083,28,1.7059525,0.3658695,10,6
"1269","Ohio","2015-10-11",9.521739,21,0.029167,44,2.486853,0.306062,12,7
"1270","Ohio","2015-10-12",16.304348,29,0.02825,36,3.54922375,0.3679285,16,6
"1271","Ohio","2015-10-13",7.3,19,0.0125,19,5.78470475,0.197203,46,2
"1272","Ohio","2015-10-14",11.114493,19.2,0.0135302,17.6,0.7593891,0.2323188,5,3
"1273","Ohio","2015-10-15",10.782609,21,0.025125,31,1.370497,0.214895,11,3
"1274","Ohio","2015-10-16",7.043478,13,0.024625,26,5.52531075,0.1850435,31,2
"1275","Ohio","2015-10-17",3.652174,9,0.027625,29,4.07772425,0.1815795,24,2
"1276","Ohio","2015-10-18",8.130435,26,0.022833,31,2.54026925,0.1692575,14,3
"1277","Ohio","2015-10-19",14.608696,32,0.026958,34,1.72080725,0.231317,20,5
"1278","Ohio","2015-10-20",11.05,19,0.035833,41,0.41583875,0.192145,1,2
"1279","Ohio","2015-10-21",16.619048,42,0.034375,41,2.733666,0.268762,18,6
"1280","Ohio","2015-10-22",13.73913,24,0.021,31,7.355124,0.2353405,47,3
"1281","Ohio","2015-10-23",16.217391,31,0.015792,21,0.4442545,0.3063985,4,5
"1282","Ohio","2015-10-24",9.478261,17,0.018458,24,2.37225675,0.26254,13.5,5
"1283","Ohio","2015-10-25",7.391304,29,0.017,29,0.94849875,0.1991705,10,5
"1284","Ohio","2015-10-26",13.782609,25,0.0155,25,2.2352485,0.2946115,24,6
"1285","Ohio","2015-10-27",16.4,30,0.01325,17,1.20263975,0.264424,4,3
"1286","Ohio","2015-10-28",7.173913,15,0.013833,16,0.04394425,0.250761,0,3
"1287","Ohio","2015-10-29",4.608696,12,0.017167,21,0,0.1962825,0,2
"1288","Ohio","2015-10-30",10.73913,22,0.01225,17,2.41801225,0.202565,19,2
"1289","Ohio","2015-10-31",11.565217,23,0.014042,20,1.4429605,0.228435,9,3
"1290","Ohio","2015-11-01",6.043478,19,0.020708,29,0.22324,0.2049095,4,3
"1291","Ohio","2015-11-02",30.304348,44,0.000458,2,5.282298,0.5051905,26,8
"1292","Ohio","2015-11-03",37.3,52,0.000667,2,10.342857,0.67125,79,13
"1293","Ohio","2015-11-04",35.176471,46,0.003292,9,4.8290375,0.5432315,21,13
"1294","Ohio","2015-11-05",18.956522,30,0.0185,27,1.5069875,0.367139,9,9
"1295","Ohio","2015-11-06",7.908696,12.4,0.017558,19.6,5.7071802,0.2194784,28.8,2
"1296","Ohio","2015-11-07",7.55374433333333,14.3333333333333,0.0205276666666667,26,5.85277783333333,0.223542,24.3333333333333,2.33333333333333
"1297","Ohio","2015-11-08",11.3774156666667,28.6666666666667,0.0173196666666667,27,2.91438916666667,0.275354,19,5
"1298","Ohio","2015-11-09",23.5942026666667,31.6666666666667,0.00948633333333333,19,1.75372666666667,0.3937115,6.33333333333333,5.66666666666667
"1299","Ohio","2015-11-10",17,27.6666666666667,0.0100693333333333,17.3333333333333,2.45610333333333,0.355734666666667,10.3333333333333,6.33333333333333
"1300","Ohio","2015-11-11",15.0869566666667,29.6666666666667,0.0192223333333333,29.3333333333333,1.30634066666667,0.358061,5,4.66666666666667
"1301","Ohio","2015-11-12",7.58756033333333,17.3333333333333,0.0200003333333333,22,0.714246833333333,0.258090666666667,3,5
"1302","Ohio","2015-11-13",5.92971,13,0.0213333333333333,24.6666666666667,3.492202,0.227767666666667,23,2.33333333333333
"1303","Ohio","2015-11-14",9.540459,16.3333333333333,0.0213056666666667,23.6666666666667,6.5193365,0.2322655,33.6666666666667,3
"1304","Ohio","2015-11-15",10.316425,19.3333333333333,0.0250276666666667,32,1.245389,0.232411333333333,2,3.33333333333333
"1305","Ohio","2015-11-16",32.1177533333333,45,0.009472,17.3333333333333,4.9075245,0.5566145,35,8.33333333333333
"1306","Ohio","2015-11-17",18.509503,37,0.0223613333333333,30.3333333333333,2.6230935,0.3714435,7.66666666666667,8
"1307","Ohio","2015-11-18",8.41485533333333,16.3333333333333,0.0295,30.6666666666667,1.35356733333333,0.270751666666667,3.33333333333333,3
"1308","Ohio","2015-11-19",6.04529,11,0.0246806666666667,26.3333333333333,0.680827333333333,0.142923,1.66666666666667,2.33333333333333
"1309","Ohio","2015-11-20",13.8485506666667,28.3333333333333,0.0185696666666667,27.3333333333333,1.14159333333333,0.244735166666667,11.3333333333333,3.66666666666667
"1310","Ohio","2015-11-21",11.0416666666667,26.6666666666667,0.0229863333333333,24,3.1494695,0.259256833333333,20.6666666666667,3.66666666666667
"1311","Ohio","2015-11-22",5.68961366666667,15.6666666666667,0.0255003333333333,28.6666666666667,0.718107333333333,0.224896166666667,7.66666666666667,3
"1312","Ohio","2015-11-23",15.6316423333333,33,0.0178196666666667,23.6666666666667,1.73445916666667,0.3360695,11.6666666666667,6
"1313","Ohio","2015-11-24",23.1027776666667,36,0.00862466666666667,17,1.3180525,0.379933333333333,4.66666666666667,7
"1314","Ohio","2015-11-25",20.8688746666667,26.3333333333333,0.0175276666666667,24.6666666666667,2.22737233333333,0.363521333333333,19,6.66666666666667
"1315","Ohio","2015-11-26",8.164251,15,0.0322363333333333,34,3.45398966666667,0.274450166666667,13.6666666666667,4.33333333333333
"1316","Ohio","2015-11-27",5.21678766666667,8.66666666666667,0.024153,32.3333333333333,0.668775833333333,0.205428833333333,2.33333333333333,4.33333333333333
"1317","Ohio","2015-11-28",6.745169,11.6666666666667,0.014486,18.3333333333333,0.422916666666667,0.222586166666667,0.333333333333333,3
"1318","Ohio","2015-11-29",6.71195666666667,10.6666666666667,0.0204586666666667,23,0.475698666666667,0.224942333333333,0.666666666666667,2.66666666666667
"1319","Ohio","2015-11-30",16.6859903333333,27.3333333333333,0.00874566666666667,14.6666666666667,1.01607133333333,0.338668833333333,3,5
"1320","Ohio","2015-12-01",12.4666666666667,16,0.00269433333333333,6.66666666666667,0.8780235,0.299663666666667,3.66666666666667,3.66666666666667
"1321","Ohio","2015-12-02",14.3108693333333,22.6666666666667,0.0110413333333333,18.3333333333333,0.689958666666667,0.335959166666667,1.66666666666667,5.33333333333333
"1322","Ohio","2015-12-03",13.172705,25,0.010896,16.3333333333333,0.5369565,0.254427666666667,1.33333333333333,3.66666666666667
"1323","Ohio","2015-12-04",13.6829713333333,21.6666666666667,0.008236,12.6666666666667,0.653830333333333,0.311536166666667,1.33333333333333,4.66666666666667
"1324","Ohio","2015-12-05",16.4100243333333,22.3333333333333,0.00308333333333333,6,0.932142833333333,0.4053915,3.66666666666667,6.66666666666667
"1325","Ohio","2015-12-06",18.0078503333333,28.3333333333333,0.006889,14,3.02630266666667,0.485535166666667,12.3333333333333,7.66666666666667
"1326","Ohio","2015-12-07",23.536232,35.6666666666667,0.00762533333333333,13.6666666666667,1.959498,0.533349333333333,14.6666666666667,8.33333333333333
"1327","Ohio","2015-12-08",18.940351,30.3333333333333,0.0118196666666667,18.6666666666667,1.34964183333333,0.404770666666667,6.33333333333333,5.66666666666667
"1328","Ohio","2015-12-09",15.2355073333333,26.6666666666667,0.0180693333333333,25.6666666666667,1.18046916666667,0.299293333333333,7.33333333333333,4.33333333333333
"1329","Ohio","2015-12-10",15.713768,27.3333333333333,0.016833,25.6666666666667,1.451755,0.309745,3.33333333333333,5
"1330","Ohio","2015-12-11",14.450483,32.3333333333333,0.0158753333333333,21,1.4573715,0.267006166666667,15,3.66666666666667
"1331","Ohio","2015-12-12",12.3212556666667,18.6666666666667,0.0156663333333333,20,0.813246166666667,0.268273,2.66666666666667,5
"1332","Ohio","2015-12-13",8.479469,11,0.017458,20.6666666666667,1.03459266666667,0.254194166666667,2.66666666666667,3
"1333","Ohio","2015-12-14",8.68900966666667,16.6666666666667,0.023116,31,0.538621666666667,0.224930333333333,4.33333333333333,2.66666666666667
"1334","Ohio","2015-12-15",8.04444433333333,13.3333333333333,0.004014,7.33333333333333,0.867891666666667,0.209079,5.66666666666667,2.33333333333333
"1335","Ohio","2015-12-16",11.2161836666667,18.3333333333333,0.0120416666666667,21,0.855189,0.300860666666667,2.33333333333333,4
"1336","Ohio","2015-12-17",6.802174,12,0.0158613333333333,21.3333333333333,1.81848683333333,0.197659833333333,13,2.66666666666667
"1337","Ohio","2015-12-18",6.27657033333333,9.33333333333333,0.0234443333333333,23.6666666666667,0.610455333333333,0.187920166666667,2,2
"1338","Ohio","2015-12-19",7.76690833333333,15,0.017264,21,0.856185333333333,0.209324666666667,2.33333333333333,3
"1339","Ohio","2015-12-20",11.8665456666667,21,0.018778,25.6666666666667,5.35443833333333,0.301466833333333,19,4
"1340","Ohio","2015-12-21",7.55615933333333,11.6666666666667,0.0222916666666667,26.6666666666667,0.5755735,0.203950833333333,1,2.66666666666667
"1341","Ohio","2015-12-22",17.8305556666667,28,0.00973633333333333,16,0.753131333333333,0.325578833333333,5,6.66666666666667
"1342","Ohio","2015-12-23",12.6514833333333,20,0.014486,25.3333333333333,0.627536166666667,0.313588166666667,3,7.33333333333333
"1343","Ohio","2015-12-24",10.8683576666667,30.3333333333333,0.0159026666666667,24.3333333333333,1.59967633333333,0.2668915,13,5.66666666666667
"1344","Ohio","2015-12-25",10.513889,26,0.015222,18.6666666666667,2.73941933333333,0.276559,22,6.33333333333333
"1345","Ohio","2015-12-26",9.02596633333333,15.6666666666667,0.0129166666666667,18.6666666666667,0.631659833333333,0.239895333333333,2.33333333333333,3
"1346","Ohio","2015-12-27",3.202295,6.66666666666667,0.0206526666666667,26.3333333333333,0.5875,0.173548166666667,1,2.66666666666667
"1347","Ohio","2015-12-28",6.83756033333333,12.6666666666667,0.0187913333333333,23.3333333333333,0.670220833333333,0.219233666666667,1,3
"1348","Ohio","2015-12-29",6.6,13,0.0157496666666667,19.6666666666667,0.718944166666667,0.230382833333333,3,3
"1349","Ohio","2015-12-30",9.00060366666667,17.3333333333333,0.014458,19.6666666666667,0.777178166666667,0.222210666666667,3.66666666666667,2.33333333333333
"1350","Ohio","2015-12-31",5.904762,9.33333333333333,0.0225263333333333,24.6666666666667,0.656370666666667,0.197421166666667,1,2
